the_geom,cartodb_id,tract_10,sba_name,sba_id,ccd_name,ccd_id,cd_name,cd_id,boro_name,boro_id,city_name,city_id,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,bbl,comm_area
,1019973,36081005500,Astoria,4101,City Council District 26,26,QN 01 - Astoria,401,Queens,4,New York City,1,1,,395100,PNL RE HOLDINGS LLC,27,1914,1,36-63 37 Avenue,4006340007,
,1019974,36081006300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,551340,PARALIA LLC,8,2011,2,30-88 36 Street,4006500081,
,1019975,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,504900,MARNICOS REALTY CORP.,6,2010,1,31-56 37 Street,4006490064,
,1019976,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,776250,37TH STREET REALTY LLC,9,2005,2,31-66 37 Street,4006490069,
,1019977,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,2085750,37 REAL ESTATE CORP.,21,2011,1,31-76 37 Street,4006490074,
,1019978,36081006300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,719280,30-60 36TH STREET LLC,8,2008,1,30-60 36 Street,4006500069,
,1019983,36081006502,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,372150,25-41 37 STREET REALTY LLC,7,2014,2,25-41 37 Street,4006530020,
,1019984,36081006502,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,425700,"43 STREET REALTY, LLC",8,2007,2,25-36 38 Street,4006530074,
,1019985,36081006502,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,425700,43 STREET REALTY LLC,8,2007,2,25-38 38 Street,4006530075,
,1019986,36081006502,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,392850,38 DEVELOPMENT LLC,8,2012,1,25-56 38 Street,4006530081,
,1019987,36081006502,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,351720,MAROUSI REALTY LLC,7,2017,2,25-74 38 Street,4006530089,
,1019988,36081006502,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,347400,"33-06 REALTY, LLC",7,2013,2,25-78 38 Street,4006530090,
,1019989,36081014300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,404640,"SPARTAN MANAGEMENT, LLC",7,,2,25-35 38 Street,4006540022,
,1019990,36081005900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,784080,"A&E NY, LLC",8,2013,1,32-63 37 Street,4006550012,
,1019991,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,1027350,CFB PROPERTIES INC,8,1930,1,37-09 Broadway,4006570004,
,1019992,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,659880,"LEOPOLD BROADWAY, LLC",6,2013,1,37-01 Broadway,4006570008,
,1019993,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,484920,"LEOPOLD 37, LLC",7,2014,1,31-81 37 Street,4006570009,
,1019994,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,1028700,"BROADWAY 37, LLC",14,2016,1,31-79 37 Street,4006570010,
,1019995,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,1028700,"BROADWAY 37, LLC",13,2016,1,31-77 37 Street,4006570012,
,1019996,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,1126800,3161 LLC,10,2011,2,31-61 37 Street,4006570017,
,1019997,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,859500,31 ACQUISITION LLC,9,2013,1,37-10 31 Avenue,4006570041,
,1019998,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,802350,37-12 REALTY LLC,9,2014,1,37-12 31 Avenue,4006570042,
,1019999,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,642150,"PITUKA, LLC",10,2017,1,37-14 31 Avenue,4006570043,
,1020000,36081006100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,493650,3116 38TH ST INC.,9,2016,1,31-16 38 Street,4006570048,
,1020001,36081015500,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,722520,SUN MAX 18 L.L.C.,8,2010,1,31-71 38 Street,4006580013,
,1020002,36081006300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,700200,"MK REALTY HOLDING, LLC",9,2008,1,30-52 38 Street,4006590068,
,1020003,36081006300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,763200,K & G REAL ESTATE HOL,17,2005,1,30-62 38 Street,4006590073,
,1020004,36081006300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,762480,"C.N.K. REAL ESTATE, INC.",10,2005,1,30-74 38 Street,4006590077,
,1020005,36081006300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,762480,"30-76, INC.",10,2005,1,30-76 38 Street,4006590078,
,1020006,36081015500,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,1120500,ST IVAN LLC,10,2011,1,30-89 38 Street,4006600005,
,1020007,36081015500,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,664200,"NIKEL DEVELOPMENT, LLC",6,2008,1,30-47 38 Street,4006600024,
,1020008,36081015500,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,682560,"GM REALTY HOLDING,",8,2007,1,30-39 38 Street,4006600027,
,1020009,36081015500,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,712260,"30 - 29 38TH STREET REALTY, LLC",8,2007,1,30-29 38 Street,4006600031,
,1020010,36081015500,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,256050,CAS STEINWAY STREET LLC,8,2017,1,30-38 Steinway Street,4006600064,
,1020011,36081006502,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,813600,"SPARTAN ASSETS, LLC",8,2007,1,28-43 37 Street,4006610003,
,1020012,36081006502,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,432540,CARMELO CORBO 2017 IRREVOCABLE TRUST,5,2004,2,28-19 37 Street,4006610013,
,1020013,36081006502,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,697680,"28-34 38TH ST. REALTY, LLC",8,2010,1,28-34 38 Street,4006610034,
,1020014,36081006502,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,482760,28-42 LLC,8,2009,1,28-42 38 Street,4006610037,
,1020015,36081014700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,679950,STEINWAY STREET LLC,6,2010,1,28-25 Steinway Street,4006630010,
,1020016,36081014700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,1961100,VILLA GAUDIO INC,12,1925,1,40-13 30 Avenue,4006630043,
,1020017,36081015700,Astoria,4101,City Council District 26,26,QN 01 - Astoria,401,Queens,4,New York City,1,,,1101600,41ST STREET MANAGEMENT INC.,17,2004,1,34-32 41 Street,4006730038,
,1020018,36081015500,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,1030500,40-13-15 BROADWAY LLC,10,2005,4,40-13 Broadway,4006780003,
,1020027,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,1881450,UNAVAILABLE OWNER,24,2004,1,28-21 Astoria Boulevard,4008390007,
,1020028,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,579240,G.M.C.K. REALTY LLC,8,2006,1,27-11 Astoria Boulevard,4008390019,
,1020029,36081012500,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,594450,STELIOS REAL ESTATECORP,9,2005,1,29-16 24 Avenue,4008400049,
,1020030,36081011500,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,571320,"KHAN, FAZLUR",5,2006,2,22-43 28 Street,4008450015,
,1020031,36081011100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,4162500,"DIFIORE TOWER, LLC",47,2011,1,20-14 31 Street,4008480042,
,1020032,36081009700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,393750,GP3 HOLDINGS LLC,5,2014,1,26-18 23 Avenue,4008540040,
,1020033,36081010100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,572850,PHILLIP 23 REALTY LLC,12,2012,1,27-07 23 Avenue,4008550003,
,1020034,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,970200,"J & N DEVELOPMENT, LLC",13,2017,1,23-23 Astoria Boulevard,4008720008,
,1020035,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,3029850,SYNTAGMA PROPERTIES LLC,29,2009,1,25-25 Astoria Boulevard,4008610005,
,1020036,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,1136700,25 CRESCENT PROPERTY LLC,12,2004,1,25-15 Crescent Street,4008610033,
,1020037,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,495360,2522 HOYT LLC,8,2009,1,25-22 Hoyt Avenue South,4008610044,
,1020038,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,1650150,23-15 ASTORIA BOULEVARD REALTY LLC,18,2013,1,23-15 Astoria Boulevard,4008720011,
,1020039,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,493920,NIKOU GROUP LLC,9,2014,1,23-09 Astoria Boulevard,4008720012,
,1020040,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,1120050,23RD STREET HOLDINGS LLC,16,2002,1,25-65 23 Street,4008720019,
,1020041,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,1898100,INDEPENDENCE PLAZA NY LTD,35,2015,1,25-17 23 Street,4008720032,
,1020042,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,416880,PARTNERS 23 LLC,6,2002,1,25-25 23 Street,4008720034,
,1020043,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,1,,1280700,ASAK ASSOCIATES LLC,16,2003,2,25-20 Crescent Street,4008720065,
,1020044,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,596700,25-54 CRESCENT REALTY LLC,5,2007,1,25-56 Crescent Street,4008720078,
,1020045,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,453150,22-07 ASTORIA BLVD CORP.,9,2017,1,22-09 Astoria Boulevard,4008840005,
,1020046,36081006900,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,996750,QUINN INCORPORATED,12,1911,1,25-71 22 Street,4008840010,
,1020047,36081008300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,9473400,NY CAROL AVENUE LLC (AS TO 17% TIC INTER EST),117,2008,2,26 27 Avenue,4008850001,
,1020048,36081008300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,905850,ASTORIA ASSOCIATES LLC,11,2008,1,18-05 27 Avenue,4008850016,
,1020049,36081008300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,457920,PLANA HALKIDIKIS LLC,7,2007,1,26-07 18 Street,4008860030,
,1020050,36081009100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,743625,NOMI DEVELOPMENT LLC,12,2015,2,25-35 18 Street,4008870032,
,1020051,36081009100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,1621350,GILHOMES LLC,14,2008,1,25-27 25 Road,4008870035,
,1020052,36081009100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,647280,"GILHOMES,",10,2001,1,18-12 25 Road,4008870038,
,1020053,36081010300,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,482400,UNAVAILABLE OWNER,7,2006,2,19-22 21 Road,4008920113,
,1020054,36081009100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,456750,TURTURRO NICOLETTA,5,2002,1,25-15 14 Place,4008990058,
,1020055,36081009100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,467100,TWO M. SANTOS HOLDIN,6,2002,1,25-22 14 Place,4008990182,
,1020056,36081009100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,642240,"2344 BRONX REALTY ASSOCIATES, LLC",10,2008,1,25-44 14 Street,4009000053,
,1020057,36081009100,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,1459800,DROYZAS REAL ESTATE CORP,28,2002,1,25-66 12 Street,4009040021,
,1020058,36081008700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,535320,EAST SHORE DEVELOPMENT INC.,8,2007,1,26-41 2 Street,4009140001,
,1020059,36081008700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,570960,EAST SHORE DEVELOPME,8,2007,1,2-17 27 Avenue,4009140037,
,1020060,36081008700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,570960,UNAVAILABLE OWNER,8,2007,1,2-15 27 Avenue,4009140040,
,1020061,36081008700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,570960,UNAVAILABLE OWNER,8,2007,1,2-11 27 Avenue,4009140042,
,1020062,36081008700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,570960,UNAVAILABLE OWNER,8,2007,1,2-07 27 Avenue,4009140044,
,1020063,36081008700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,577080,UNAVAILABLE OWNER,8,2007,1,2-03 27 Avenue,4009140046,
,1020064,36081008700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,1,3973950,HALLETS COVE URBAN HOUSING DEVELOPMENT F UND CORP,50,2012,1,2646 2 Street,4009150033,
,1020065,36081031700,Astoria,4101,City Council District 22,22,QN 01 - Astoria,401,Queens,4,New York City,1,,,413550,"THEOFILAKTIDIS, THEODOROS",6,2005,1,19-54 77 Street,4009450026,
,1020066,36081029500,Sunnyside/Woodside,4109,City Council District 26,26,QN 01 - Astoria,401,Queens,4,New York City,1,,,405720,32-42 55TH STREET REALTY LLC,7,2014,2,32-42 55 Street,4011560030,
,1020067,36081026100,Sunnyside/Woodside,4109,City Council District 26,26,QN 02 - Woodside/Sunnyside,402,Queens,4,New York City,1,1,1,5397750,"COSMOPOLITAN ASSOCIATES V, LLC",181,1924,4,35-33 64 Street,4012040001,
,1020068,36081028900,Jackson Heights,4102,City Council District 25,25,QN 03 - Jackson Heights,403,Queens,4,New York City,1,1,,5709600,GARDEN 75 ST OWNERS CORP,210,1951,1,35-38 75 Street,4012740020,
,1020069,36081028500,Jackson Heights,4102,City Council District 25,25,QN 03 - Jackson Heights,403,Queens,4,New York City,1,1,,1932750,37-52/37-56 80TH REALTY LLC,58,1926,1,37-52 80 Street,4012900029,
,1020070,36081026300,Sunnyside/Woodside,4109,City Council District 26,26,QN 02 - Woodside/Sunnyside,402,Queens,4,New York City,1,,,348120,QUEENSWAY REALTY LLC,7,2005,2,40-18 68 Street,4012990040,
,1020071,36081026300,Sunnyside/Woodside,4109,City Council District 26,26,QN 02 - Woodside/Sunnyside,402,Queens,4,New York City,1,,,452250,CHANYANAWAT LLC.,5,2006,1,40-23 69 Street,4013010016,
,1020072,36081026300,Sunnyside/Woodside,4109,City Council District 26,26,QN 02 - Woodside/Sunnyside,402,Queens,4,New York City,1,,,427500,QIN MANAGEMENT INC.,5,2006,1,40-21 69 Street,4013010017,
,1020073,36081026500,Sunnyside/Woodside,4109,City Council District 26,26,QN 02 - Woodside/Sunnyside,402,Queens,4,New York City,1,,,765450,OVANESSIAN 71 LLC,9,2011,1,41-64 71 Street,4013100077,
,1020074,36081026500,Sunnyside/Woodside,4109,City Council District 26,26,QN 02 - Woodside/Sunnyside,402,Queens,4,New York City,1,,,1113300,TMK 1 REALTY LLC,9,2008,1,41-66 72 Street,4013110074,
,1020075,36081026500,Sunnyside/Woodside,4109,City Council District 26,26,QN 02 - Woodside/Sunnyside,402,Queens,4,New York City,1,,,562500,"ZHANG, LI ZHEN",6,2004,1,41-68 72 Street,4013110075,
,1020076,36081025302,Sunnyside/Woodside,4109,City Council District 26,26,QN 02 - Woodside/Sunnyside,402,Queens,4,New York City,1,,,1610550,5123 Q. BLVD LLC,22,2009,1,51-23 Queens Boulevard,4013200051,
,1020077,36061025900,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,609750,"AZOIC ASSOCIATES, LLC",8,1920,1,2697 Fredrick Douglass Bl,1020440010,
,1020078,36061025900,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,1,,617400,2733 FDB1963 LLC,22,1910,1,2733 Fredrick Douglass Bl,1020450011,
,1020079,36061025900,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,1,,649800,"AZOIC II ASSOCIATES,",25,1910,1,94 Bradhurst Avenue,1020450038,
,1020080,36061025900,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,1,1,1168650,BRADHURST PARTNERS DEVELOPMENT    .,71,1930,1,140 Bradhurst Avenue,1020450083,
,1020081,36061025900,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,1,553050,BRADHURST PARTNERS DEVELOPMENT LLV,30,1930,1,148 Bradhurst Avenue,1020450102,
,1020082,36061022700,Morningside Heights/Hamilton Heights,3802,City Council District 9,9,MN 09 - Morningside Heights/Hamilton,109,Manhattan,1,New York City,1,,,2961900,"634 NICK PARTNERS, L.P.",60,1930,1,634 St Nicholas Avenue,1020510020,
,1020083,36061022700,Morningside Heights/Hamilton Heights,3802,City Council District 9,9,MN 09 - Morningside Heights/Hamilton,109,Manhattan,1,New York City,1,,1,2621250,"666 NICK PARTNERS, L.P.",50,1915,1,666 St Nicholas Avenue,1020510035,
,1020084,36061022700,Morningside Heights/Hamilton Heights,3802,City Council District 9,9,MN 09 - Morningside Heights/Hamilton,109,Manhattan,1,New York City,1,1,1,4123800,"260 PARTNERS, L.P.",62,1912,1,260 Convent Avenue,1020570039,
,1020085,36061023100,Morningside Heights/Hamilton Heights,3802,City Council District 7,7,MN 09 - Morningside Heights/Hamilton,109,Manhattan,1,New York City,1,,1,793800,AW HOLDING L.P.,9,1926,1,1747 Amsterdam Avenue,1020610064,
,1020086,36061022500,Morningside Heights/Hamilton Heights,3802,City Council District 7,7,MN 09 - Morningside Heights/Hamilton,109,Manhattan,1,New York City,1,,1,1237050,617 WEST 141 STREET PARTNERS LLC,42,1914,1,617 West 141 Street,1020880080,
,1020087,36061023700,Morningside Heights/Hamilton Heights,3802,City Council District 7,7,MN 09 - Morningside Heights/Hamilton,109,Manhattan,1,New York City,1,1,1,988650,"WEST 152ND ASSOCIATES, L.P.",30,1928,1,625 West 152 Street,1020990015,
,1020088,36061023900,Washington Heights/Inwood,3801,City Council District 7,7,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,3333150,MISSOURI ASSETS LLC,65,1915,1,929 St Nicholas Avenue,1021070072,
,1020089,36061023900,Washington Heights/Inwood,3801,City Council District 7,7,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,837000,WASHINGTON HEIGHTS HOUSING DEVELOPMENT F UND ETC,24,1904,1,494 West 158 Street,1021080060,
,1020090,36061024301,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,3034350,VERMILYEA PARTNERS LLC,45,1910,1,1026 St Nicholas Avenue,1021090088,
,1020091,36061024301,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,896400,MILFORD REALTY LLC A,40,1900,2,448 West 163 Street,1021100008,
,1020092,36061024301,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,657900,165TH STREET PARTNERS,28,1918,1,470 West 165 Street,1021110015,
,1020188,36081040900,Jackson Heights,4102,City Council District 21,21,QN 03 - Jackson Heights,403,Queens,4,New York City,1,,,438750,WWHH LLC,7,2004,1,35-36 99 Street,4017390022,
,1020093,36061024100,Washington Heights/Inwood,3801,City Council District 7,7,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,1,,861300,"535 - 539 WEST 155 BCR, LLC",21,1906,1,535 West 155 Street,1021140066,
,1020094,36061024100,Washington Heights/Inwood,3801,City Council District 7,7,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,861300,"535 - 539 WEST 155 BCR, LLC",21,1906,1,539 West 155 Street,1021140068,
,1020095,36061024500,Washington Heights/Inwood,3801,City Council District 7,7,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,579150,WEST 163RD ST MHA HDFC,21,1920,1,552 West 163 Street,1021220138,
,1020096,36061024500,Washington Heights/Inwood,3801,City Council District 7,7,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,,543150,WEST 163RD ST MHA HDFC,20,1920,1,548 West 163 Street,1021220140,
,1020097,36061025300,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,685800,WASHINGTON HEIGHTS HOUSING DEVELOPMENT E TC.,20,1945,1,502 West 173 Street,1021290043,
,1020098,36061026100,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,366750,526 WEST 174TH STREET HOUSING DVPMNT FUN D CORP.,16,1907,1,526 West 174 Street,1021300037,
,1020099,36061026100,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,695250,NEALCO TOWERS LLC,37,1920,1,220 Audubon Avenue,1021330050,
,1020100,36061024100,Washington Heights/Inwood,3801,City Council District 7,7,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,1,,8392050,GRINNELL HOUSING DEVELOPEMENT FUND CORP,80,1911,1,800 Riverside Drive,1021340195,
,1020101,36061025300,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,,2179350,280 FORT WASHINGTON AVENUE CORP,37,1915,1,280 Ft Washington Avenue,1021420089,
,1020102,36061026900,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,1107450,187 STREET ASSOCIATES,43,1911,1,515 West 187 Street,1021590025,
,1020103,36061027700,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,1,,771300,AUDUBON PROPERTY GROUP LLC,45,1923,1,530 Audubon Avenue,1021610060,
,1020104,36061027700,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,810450,AUDUBON PROPERTY GROUP LLC,45,1923,1,520 Audubon Avenue,1021610064,
,1020105,36061027100,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,900000,"175 REALTY ASSOCIATES I, LLC",21,1907,1,4308 Broadway,1021640042,
,1020106,36061027900,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,1,1,757350,STF 390 WADSWORTH HOLDING LLC,42,1912,1,390 Wadsworth Avenue,1021700252,
,1020107,36061029300,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,376200,158-160 VERMILYEA LLC,26,1925,1,158 Vermilyea Avenue,1022360021,
,1020108,36061029300,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,,579150,154-156 VERMILYEA LLC,30,1925,1,154 Vermilyea Avenue,1022360024,
,1020109,36061029300,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,1,612000,150-152 VERMILYEA LLC,30,1911,1,150 Vermilyea Avenue,1022360025,
,1020110,36005003900,Mott Haven/Hunts Point,3710,City Council District 8,8,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,,225000,AFCO DEVELOPMENT LLC.,9,1931,1,223 St Anns Avenue,2022660023,
,1020111,36005004100,Mott Haven/Hunts Point,3710,City Council District 8,8,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,,624240,NYC HOUSING DEVELOPMENT CORP,9,1915,1,520 East 142 Street,2022680013,
,1020112,36005003900,Mott Haven/Hunts Point,3710,City Council District 8,8,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,,292050,NYC HOUSING DEVELOPMENT CORP,12,1910,1,401 East 140 Street,2022850001,
,1020113,36005004300,Mott Haven/Hunts Point,3710,City Council District 8,8,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,,417960,UNAVAILABLE OWNER,7,1918,1,401 East 144 Street,2022890001,
,1020114,36005003900,Mott Haven/Hunts Point,3710,City Council District 8,8,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,,334800,ALEXANDER WILLIS LLC,10,1931,1,341 East 138 Street,2023010049,
,1020115,36005003900,Mott Haven/Hunts Point,3710,City Council District 8,8,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,1,198900,309 ALEXANDER LLC,12,1931,1,309 Alexander Avenue,2023150016,
,1020116,36005005100,Mott Haven/Hunts Point,3710,City Council District 8,8,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,,743040,"SCG 346, LLC",10,1931,1,346 East 146 Street,2023260028,
,1020117,36005006700,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,,508950,2997 THIRD AVENUE RE,18,1920,1,2997 3 Avenue,2023760053,
